userName,at,score,content,sentimen
Pengguna Google,2025-03-08 11:32:12,1,Ini kenapa gk bisa login  pesan yg muncul bilang kalau sinyal nya jelek padahal sinyal ku bagus  nyoba login aplikasi lain lancar-lancar aja  tolong perbaiki dong,Negatif
Pengguna Google,2025-03-08 06:06:43,5,the best,Positif
Pengguna Google,2025-03-07 14:25:36,5,Terimakasih banyak,Positif
Pengguna Google,2025-03-07 13:15:40,5,sementara bagus,Positif
Pengguna Google,2025-03-07 11:43:50,5,Pak buk  pakah bisa transaksi memakai wallet dana apa gopay?,Positif
Pengguna Google,2025-03-07 10:46:15,5,Haloo min    apakah apk bibit untuk hari ini ada gangguan?? Seharian mau buka kok tidak bisa   loading terus??? 7/3/2025,Positif
Pengguna Google,2025-03-07 08:36:16,4,ok lah,Positif
Pengguna Google,2025-03-07 02:34:57,4,Pas naik Lama bgt klo mau jual lot saham,Positif
Pengguna Google,2025-03-06 16:49:26,1,Untuk Ikut Triding pribadi,Negatif
Pengguna Google,2025-03-06 13:33:18,5,my love,Positif
Pengguna Google,2025-03-06 05:37:02,5,nice,Positif
Pengguna Google,2025-03-06 01:41:14,5,🥰🥰,Positif
Pengguna Google,2025-03-06 00:15:39,5,aplikasi ini sangat membantu sekali untuk investor pemula atau pelajar yang ingin menabung dengan modal kecil 👍👍,Positif
Pengguna Google,2025-03-05 09:09:17,5,untuk pemula bagus buat investasi,Positif
Pengguna Google,2025-03-05 04:42:36,4,sip lah,Positif
Pengguna Google,2025-03-05 00:28:03,5,sangat bagus untuk investasi ,Positif
Pengguna Google,2025-03-04 09:31:47,5,nice bibit,Positif
Pengguna Google,2025-03-04 04:31:12,1,Bye  sangat tidak cuan Inves disini  Malah rugi banyak,Negatif
Pengguna Google,2025-03-04 02:58:00,5,Terima kasih sudah diperbaiki keluhan saya tentang Notifikasi dan menu bagian bawah layar tidak bisa diklik di xiaomi 14T  Sekarang sudah normal kembali,Positif
Pengguna Google,2025-03-04 01:41:43,4,Mohon menambahkan fitur pengaturan ukuran font atau huruf,Positif
Pengguna Google,2025-03-04 01:00:33,1,Saya mau tutup akun permanen  team suport tidak mau kirim formulir  gimana itu  Tidak bisa lagi di chat,Negatif
Pengguna Google,2025-03-03 14:46:01,5,Aplikasinya baguss banget tapi semoga kedepannya opsi pilihan rdnnya ditambahkan lagi jgn cuman bca sama bank jago doang selebihnya bagus,Positif
Pengguna Google,2025-03-03 13:20:37,1,Apk tolol  mau narik aja ribet  tolol,Negatif
Pengguna Google,2025-03-03 09:22:48,5,nice,Positif
Pengguna Google,2025-03-03 06:58:50,4,aman   ,Positif
Pengguna Google,2025-03-03 05:32:51,5,suka,Positif
Pengguna Google,2025-03-03 04:26:46,5,aplikasi bagus  respon cepat👍,Positif
Pengguna Google,2025-03-03 03:01:36,5,bagus,Positif
Pengguna Google,2025-03-03 01:35:55,5,selama ini belum ada kendala sih gak tau kedepannya,Positif
Pengguna Google,2025-03-02 21:46:01,4,good,Positif
Pengguna Google,2025-03-02 13:49:01,5,bagus,Positif
Pengguna Google,2025-03-02 13:11:43,1,Belakangan ini tiap mau buka bibit lemot banget  Padahal jaringan buat buka aplikasi lain bagus,Negatif
Pengguna Google,2025-03-01 15:17:00,5,Sangat baik,Positif
Pengguna Google,2025-03-01 13:17:29,5,dipermudah kan untuk tramsaksinya,Positif
Pengguna Google,2025-03-01 07:16:09,5,bagus,Positif
Pengguna Google,2025-03-01 05:54:31,5,aplikasi yg bagus,Positif
Pengguna Google,2025-03-01 04:16:07,4,Tambah emas dong om BIBIT :)Biar paket lengkap porto ku,Positif
Pengguna Google,2025-03-01 04:03:19,5,cara tepat menabung yg tdk ribet  👍,Positif
Pengguna Google,2025-03-01 03:39:57,1,Proses pembelian terlalu lama  penarikan terlalu lama ,Negatif
Pengguna Google,2025-02-28 21:16:52,5,Bagussssssss,Positif
Pengguna Google,2025-02-28 14:59:06,5,Okee,Positif
Pengguna Google,2025-02-28 07:48:47,1,Semenjak daftar  Jadi banyak telepon ga jelas,Negatif
Pengguna Google,2025-02-28 07:41:10,4,Update harganya tidak realtime  Harus nunggu keesokan harinya baru tau pergerakan harganya ,Positif
Pengguna Google,2025-02-28 06:23:18,5,untuk tabungan masa depan  semoga amanah ,Positif
Pengguna Google,2025-02-28 01:33:28,1,Buat yang mau invest di apk ini pikir pikir lagi deh  pencairan di persulit   mau nambah rekening di persulit juga  pdhl lagi butuh banget duitnyaa itupun gak terlalu besar  true banget giliran mau jual fortofolio nya turun   aplikasi jelek jangan deh jangan investasi di apk ini  ksel banget sumpah:v,Negatif
Pengguna Google,2025-02-27 20:31:34,1,Kenapa porfolio saham saya saldonya turun padahal lagi turun/389k terus saldo 200k lagi kemana?hilang begitu saja!setelah dihitung total saya baru mulai di bibit jangan buat reputasi apk jadi jelek kan katanya udah OJK tolong kejelasannya! ,Negatif
Pengguna Google,2025-02-27 20:17:00,1,Ubah RDN atas nama pribadi aja ribet amat wkwk  jangan pake bibit guys  Ampas,Negatif
Pengguna Google,2025-02-27 16:45:31,4,Mantap  teman investasi Saya! Hanya saja  Saya menyarankan untuk meminimalisir kendala login pada jam2 market yg baru dibuka   Misal  Saya sering mengalami kendala login waktu jam 9 pagi atau 1 siang   Selebihnya aman   ❤️,Positif
Pengguna Google,2025-02-27 16:08:49,5,sangat membantu,Positif
Pengguna Google,2025-02-27 13:39:57,5,terimakasih bibit,Positif
Pengguna Google,2025-02-27 11:28:02,5,bagus,Positif
Pengguna Google,2025-02-27 11:24:04,1,Repot sekali mau investasi tapi harus punya wallet RDN 3 sekaligus  Pokoknya ribet banget dah ,Negatif
Pengguna Google,2025-02-27 09:02:33,5,mantap,Positif
Pengguna Google,2025-02-27 06:53:32,5,Aplikasi mantap,Positif
Pengguna Google,2025-02-27 04:18:55,5,Aplikasi untuk investasi Reksadana  minimal Inves Rp10 000 sekarang sudah ada investasi saham  Semakin berkembang aplikasi BIBIT🔥🔥🔥🔥,Positif
Pengguna Google,2025-02-27 02:35:38,5,mantap,Positif
Pengguna Google,2025-02-26 12:24:20,5,bgs buat anak muda utk investasi,Positif
Pengguna Google,2025-02-26 11:04:15,4,👍,Positif
Pengguna Google,2025-02-26 09:40:12,5,good,Positif
Pengguna Google,2025-02-26 09:18:22,2,ternyata penarikan instan kena biaya 10rb 😂,Negatif
Pengguna Google,2025-02-26 03:16:42,5,Anak muda banget,Positif
Pengguna Google,2025-02-26 02:50:00,5,Mantap,Positif
Pengguna Google,2025-02-25 23:51:54,3,pemakaian mudah tapi wd harus tunggu lama sekali  padahal sudah pilih paling instan  masuk ke rdn jago cepat tapi gak bisa ditarik juga harus wd dari aplikasi lagi terus tunggu 2-7 hari lagi,Netral
Pengguna Google,2025-02-25 19:31:26,5,bagus nih dari pada uang diem di bank mending di bibit,Positif
Pengguna Google,2025-02-25 13:47:08,5,good,Positif
Pengguna Google,2025-02-25 08:55:19,4,bagus sekali buat investasi bagi pemula,Positif
Pengguna Google,2025-02-25 06:30:38,1,Persyaratan Reactive akun nya ribet  sampe disuruh foto megang tulisa dan haru ditempat yang sama  Padahal cuma mau aktifkan akun doang sudah kayak apa aja pake foto sambil megang tulisan angka  Tolong revisi persyaratan yang terlalu rumit itu lagian biar apa dibikin begitu?!!!,Negatif
Pengguna Google,2025-02-25 03:49:35,5,bagus,Positif
Pengguna Google,2025-02-25 03:07:51,5,mudah di gunakan bagi pemula untuk berinvestasi,Positif
Pengguna Google,2025-02-24 22:48:21,3,Aku saya dari kemarin belum d verifikasi juga,Netral
Pengguna Google,2025-02-24 16:28:04,1,Untuk total aum tidak begitu transparan trhadap salah satu reksadana syariah terkenal  Hati hati  selalu mawas diri pada aplikasi ini  terutama apabila dana yang ingin di tarik tidak sesuai dengan batas minimun  Juga tidak diberitau di awal mengenai jumlah saldo yang bisa ditarik sesuai dengan minimum  Hanya tertera minimum pembelian 10 ribu  Tapi minimum penjualan 100 ribu  Seharusnya setidaknya lebih transparan terhadap investor pemula yang masih awam tergiur dengan modal 10 ribu ,Negatif
Pengguna Google,2025-02-24 15:13:45,5,sengok,Positif
Pengguna Google,2025-02-24 08:42:35,5,bagus,Positif
Pengguna Google,2025-02-24 05:40:39,5,good,Positif
Pengguna Google,2025-02-24 04:54:33,5,keren,Positif
Pengguna Google,2025-02-24 03:11:50,5,mudah  aman  terjamin  dan terinterigasi,Positif
Pengguna Google,2025-02-23 12:58:22,1,Proses Penjualan Lambat  Lelet Udh Seminggu Lebih Blum masuk Ke rekening saya,Negatif
Pengguna Google,2025-02-23 00:53:26,5,Aplikasi yang cukup membantu untuk pemula,Positif
Pengguna Google,2025-02-22 23:51:55,5,bibit mantabb,Positif
Pengguna Google,2025-02-22 22:52:40,5,nice,Positif
Pengguna Google,2025-02-21 21:48:11,5,Udah lama daftar  akhirnya coba Reksadana disini  baru seminggu ini   cukup mudah dipahami  ,Positif
Pengguna Google,2025-02-21 15:07:21,5,nice,Positif
Pengguna Google,2025-02-21 10:33:11,1,Maaf saya review jujur  ini bibit bukan aplikasi broker ky ajaib atau ipot  jd waktu settlenya lebih lama  ini saya coba lagi ternyata masih sama  udah gt ada biaya materai ngga jelas 1500 perak pdhal transaksi dibawah 10jt,Negatif
Pengguna Google,2025-02-21 01:25:33,5,Bagus,Positif
Pengguna Google,2025-02-20 17:23:55,5,CEPAT  AMAN  DAN TERPERCAYA,Positif
Pengguna Google,2025-02-20 14:21:45,5,sangat amanah,Positif
Pengguna Google,2025-02-20 11:36:22,5,good,Positif
Pengguna Google,2025-02-20 10:07:10,4,semoga selalu amanah dan bermanfaat bagi rakyat Indonesia 🤲,Positif
Pengguna Google,2025-02-20 08:35:27,5,mantap cuma sayang tidak dapat melihat saham2 yang baru muncul,Positif
Pengguna Google,2025-02-20 08:32:21,5,keren,Positif
Pengguna Google,2025-02-20 01:19:44,5,keren  cs nya gercep banget pas ada masalah gila emang bibit ini  makasih cs yg udah bantu  topppp,Positif
Pengguna Google,2025-02-19 13:44:00,5,aku pemula Alhamdulillah aplikasinya sangat terpercaya  dan skrng saya mengerti klo investasi lebih baik dari pada uang nganggur gadipake,Positif
Pengguna Google,2025-02-19 09:25:12,1,Buruk,Negatif
Pengguna Google,2025-02-19 09:24:24,5,mantap,Positif
Pengguna Google,2025-02-19 07:07:30,4,bagus banget  uang ditaruh sini makin hari bukan makin berkurang tp malah makin bertambah,Positif
Pengguna Google,2025-02-19 05:24:18,1,Bibit tdk lulus KYB (know your bussines) untuk meliating pi network🤣,Negatif
Pengguna Google,2025-02-19 05:21:16,3,Wd udah seminggu lebih uangnya kagak masuk ke rekening  Meskipun gw cuma nabung sedikit  gw masih ngarep aja bakal dikirim meskipun kena potongan biaya admin dll,Netral
Pengguna Google,2025-02-19 02:28:51,5,Mantap kali,Positif
Pengguna Google,2025-02-19 00:16:29,5,bagus,Positif
Pengguna Google,2025-02-18 23:00:44,4,sudah baik dapat dimengerti  ,Positif
Pengguna Google,2025-02-18 18:37:45,5,bagus,Positif
Pengguna Google,2025-02-18 16:29:30,2,Proses verifikasi order jual obligasi oleh bank kustodian lama banget  udah gitu setelah order jual berhasil  pencairan ke rekening bank nasabah juga lama lagi (pencairan maksimal nunggu 7 hari kerja jadi kalau ditambah proses verifikasi oleh bank kustodian bisa sampai 2 minggu)  Intinya jangan pernah simpan dana investasi terlalu banyak lewat APK ini  soalnya kalau lagi butuh narik dana cepat dan kondisi urgent proses pencairannya lama poll,Negatif
Pengguna Google,2025-02-18 14:53:32,5,mantap,Positif
Pengguna Google,2025-02-18 05:16:47,5,solusi skali buat pemula yg ingin berinves ,Positif
Pengguna Google,2025-02-18 03:54:47,5,jadi suka nabung semenjak pakai bibit,Positif
Pengguna Google,2025-02-18 03:40:05,5,mantaap Aplikasinya enda ribet,Positif
Pengguna Google,2025-02-18 03:13:32,3,Pencairan dana sangat lama  kurang sat set kalo menurut saya ,Netral
Pengguna Google,2025-02-18 02:57:53,5,mantan bisa belajar ivest dari nominal sedikit,Positif
Pengguna Google,2025-02-18 02:19:01,3,Parah udh 2 kali lagi swing trading tiba2 aplikasi gk bisa di buka,Netral
Pengguna Google,2025-02-18 02:14:49,2,gk bisa kebuka terus app nya   makin lama makin ancur,Negatif
Pengguna Google,2025-02-18 01:38:06,3,lumayan bagus,Netral
Pengguna Google,2025-02-17 20:56:59,1,Ini kenapa dana yang masuk ilang 50k padahal jumlah yg dijualnya aja sedikit  Saya bukannya untung malah buntung,Negatif
Pengguna Google,2025-02-17 16:30:32,5,Beli saham di bibit,Positif
Pengguna Google,2025-02-17 14:37:25,1,Kasih bintang 1  soalnya apknya gak nerima anak di bawah umur (kek gw) padahal mau investasi di sini TT mau banyakin uang  ternyata harus nunggu ada KTP dulu    Nanti aku naikin bintangnya kalo udah punya KTP dan make ni apk,Negatif
Pengguna Google,2025-02-17 13:18:11,1,Top up lama masuk  CS balas chat lama sekali,Negatif
Pengguna Google,2025-02-17 10:32:43,5,sangat membantu dan memudahkan saya untuk berinvestasi   terimakasih bibit,Positif
Pengguna Google,2025-02-17 09:15:08,5,cocok untuk anak muda,Positif
Pengguna Google,2025-02-17 07:40:55,5,baik,Positif
Pengguna Google,2025-02-17 06:43:14,5,untuk saya pemula   banyak pilihan untuk saya berinvestasi   dengan detail terperinci,Positif
Pengguna Google,2025-02-17 05:40:21,2,Pencairan lama  verifikasi data tenggat waktunya lama  Hadeehh,Negatif
Pengguna Google,2025-02-17 05:29:09,5,Aplikasi bibit sangat membantu dlm belajar investasi bagi pemula dan dlm hal menabung juga sangat membantu  karena dapat memperkirakan berapa lama waktu yg dibutuhkan untuk mencapai goal tabungan yg direncanakan  Selain itu  saya sangat mengapresiasi bagaimana bibit bisa membantu para penggunanya  contohnya pada saat akun bibit kita terkena hack oleh pihak lain  saya sangat bersyukur karena dgn bantuan bibit hal tersebut bisa terselesaikan dgn sangat memuaskan  Good job Bibit ,Positif
Pengguna Google,2025-02-17 05:25:24,4,bagi pemula menurut saya apliksai ini mudah dipahami,Positif
Pengguna Google,2025-02-17 05:03:46,2,Anjir verifikasi aja lama bener dah  Sampek melebihi batas waktunya,Negatif
Pengguna Google,2025-02-17 04:59:38,5,aplikasi trading yg sangat membantu investor pemula  semangat berinvestasi 🫡,Positif
Pengguna Google,2025-02-17 02:30:47,5,mudah di mengerti,Positif
Pengguna Google,2025-02-17 02:29:01,4,cocok buat nabung,Positif
Pengguna Google,2025-02-16 22:30:41,2,pendaftaran ribet banget udah diverifikasi malah disuruh verifikasi lagi pendaftaran sekarang ribet gak kaya dulu,Negatif
Pengguna Google,2025-02-16 15:07:52,1,Kocak daftarnya ribet kek pinjol aja,Negatif
Pengguna Google,2025-02-16 13:01:04,5,bismillah,Positif
Pengguna Google,2025-02-16 12:23:03,4,sejauh ini cukup baik  jadi bintang 4 dulu yaa,Positif
Pengguna Google,2025-02-16 12:03:44,5,app yg mudah untuk investasi ,Positif
Pengguna Google,2025-02-16 06:23:01,5,Aplikasinya bagus  sayang nya belum ada reksa dana capital money market ,Positif
Pengguna Google,2025-02-15 21:57:38,4,Tolong di tambahkan lagi rekening bank lainya Seperti Bni  Mandiri  Bri dll Itu saja sih masukan saya,Positif
Pengguna Google,2025-02-15 11:58:36,4,aplikasi yang menarik,Positif
Pengguna Google,2025-02-15 00:40:39,5,investasi tanpa khawatir,Positif
Pengguna Google,2025-02-14 23:23:43,5,Bagus banget!,Positif
Pengguna Google,2025-02-14 23:07:43,5,nice,Positif
Pengguna Google,2025-02-14 17:43:33,5,Coba aja top up melalui BSI gratis  tambah asyik lagi sih  Apalagi kan syari'ah,Positif
Pengguna Google,2025-02-14 17:37:25,5,Hallo kak  Apakah untuk Pencairan Dana Bisa Lancar  Terimkasi🙏   tlong diblas dngn Jujur yah kak Agar kami tdk kecewa disaat inves,Positif
Pengguna Google,2025-02-14 17:12:44,5,sangat menguntungkan dan bermanfaat banget makasi bibit,Positif
Pengguna Google,2025-02-14 16:07:36,5,alhamdulilah,Positif
Pengguna Google,2025-02-14 13:19:39,2,Saya sudah uninstall aplikasi ini tapi masih sja dapat notifikasi nyessel gw download ini,Negatif
Pengguna Google,2025-02-14 04:37:48,5,Sangat membantu dan edukatif untuk para investor pemula,Positif
Pengguna Google,2025-02-14 03:22:22,2,Akun saya tidak bisa masuk,Negatif
Pengguna Google,2025-02-14 02:13:32,5,good apk,Positif
Pengguna Google,2025-02-14 01:40:56,1,Uang saya tidak bisa ditarik Katanya nunggu 7 hari bursa baru langsung ditransfer mana ini udah hampit 3 minggu gak masuk² uangnya Uang saya hilang sudah dimakan apk Ini bodong ya atau penipuan balikin uang saya,Negatif
Pengguna Google,2025-02-13 17:48:33,5,Bibit terbaik sih banyak juga promo nya mudahan bisa konsisten invest nya biar cepat mencapai goals di tahun 2025 ini,Positif
Pengguna Google,2025-02-13 13:03:11,5,aplikasi sangat membantu,Positif
Pengguna Google,2025-02-13 10:49:18,1,Tanggal 12 februari 2025 Aplikasi bibit gak bisa dibuka Reload terus   apakah akan ada update terbaru apa gimana min? Salam pengguna baru Mohon ditanggapi Terimakasih,Negatif
Pengguna Google,2025-02-13 08:13:42,5,bagus,Positif
Pengguna Google,2025-02-13 03:13:14,5,Sampai saat ini belum ada tanda2 yang mengecewakan  semoga benar untuk seterusnya    ,Positif
Pengguna Google,2025-02-13 00:19:21,1,Mentang saya invest cman 10ribu verifikasinya lama banget,Negatif
Pengguna Google,2025-02-12 22:51:44,5,Sangat bermanfaat,Positif
Pengguna Google,2025-02-12 20:40:29,2,dalam 1 Minggu ini aplikasi bibit lemot sangat menjengkelkan,Negatif
Pengguna Google,2025-02-12 16:38:18,5,good,Positif
Pengguna Google,2025-02-12 13:35:37,1,Suruh foto ktp buat pinjoll aja,Negatif
Pengguna Google,2025-02-12 09:01:52,5,nice,Positif
Pengguna Google,2025-02-12 08:12:44,5,bagus  mudah dipahami,Positif
Pengguna Google,2025-02-12 07:34:06,5,aplikasinya mantab  sangat memudahkan,Positif
Pengguna Google,2025-02-12 06:10:01,2,Senin Selasa Rabu 10 February 2025 aplikasi lelet  lemot menyebalkan ,Negatif
Pengguna Google,2025-02-12 03:15:03,1,RESPON CHAT CS nya   MASSA AMPUNNN LAMA BANGETGSZTTTT,Negatif
Pengguna Google,2025-02-12 03:01:45,1,Sinyal bagus tapi kok relod gak bisa masuk padahal aplikasi lain lancar,Negatif
Pengguna Google,2025-02-12 02:57:32,2,Ini kenapa aplikasi bermasalah terus sih?,Negatif
Pengguna Google,2025-02-12 02:49:43,1,Error  susah login Padahal internet lagi oke Mohon diperbaiki,Negatif
Pengguna Google,2025-02-12 02:49:30,1,Min perbaiki dong apk nya masak dari dulu smpek sekarang mentok di logo ajh kalo semisal ada darurat gimana coba kalo mo narik uangnya benerin dong min,Negatif
Pengguna Google,2025-02-12 02:32:27,3,Bibit kenapa ya sering error  padahal jaringan bagus tapi Lola parah  Bikin kesel deh  Pindah aja deh ke Apk lain yang lancaarrrrr  ,Netral
Pengguna Google,2025-02-12 02:15:40,2,saat saya pingin buka selalu ga bisa padahal udah berbagi cara saya lakukan tolong dong ini apknya yaa selalu bilang ga ada koneksi padahal saya pakai wifi setalah ganti ke paket data jg sama aja bilang nya priksa koneksi ga jelas banget,Negatif
Pengguna Google,2025-02-12 02:10:48,1,Aplikasi sampah   Lemotnya gak karuan  ,Negatif
Pengguna Google,2025-02-12 01:47:39,5,Mantap banget Aplikasi nya,Positif
Pengguna Google,2025-02-11 15:00:58,5,Mudah di pahami,Positif
Pengguna Google,2025-02-11 15:00:02,2,Kenapa reksadana yang sudah aku jual 100% dan uang sudah masuk ke rekening tapi saya cek di portofolio  reksadana tersebut masih ada dgn nominal dibawah seribu rupiah? Gimana cara hilangin reksadana tersebut soalnya saya mau ganti ke reksadana lain  Tiga reksadana saya jual tapi di portofolio masih muncul     Tolong solusinya  kalo sudah ada solusi saya kasih full bintang dan saya gak jadi pindah ke sebelah  saya akan tetap setia di bibit ,Negatif
